user_id,item_id,item_name,quantity,unit,category,expiry_date,allergen_flag,unit_cost,last_updated,storage_type,brand,nutritional_tags,daily_usage_rate,reorder_threshold,purchase_date,source
user_004,I_honey,honey,2.8,g,seafood,2026-08-21,False,3.18,2025-10-23,freezer,Whole Foods,low_sugar,0.24,1.26,2025-07-26,synthetic_generation
user_004,I_milk,milk,2.28,g,produce,2026-11-20,False,18.36,2025-10-23,refrigerator,Organic Farm,low_sugar,0.08,1.02,2024-03-06,synthetic_generation
user_004,I_broccoli,broccoli,2.62,oz,frozen_foods,2025-03-03,True,24.67,2025-10-23,freezer,Whole Foods,vegan,0.39,1.96,2025-03-06,synthetic_generation
user_004,I_pepper,pepper,4.58,pack,condiments_spices,2026-01-27,False,21.87,2025-10-23,pantry,Kirkland,gluten_free,0.1,1.99,2025-02-06,synthetic_generation
user_004,I_chips,chips,3.9,oz,frozen_foods,2025-05-11,True,21.04,2025-10-23,freezer,Whole Foods,"low_sugar,contains_nuts,organic",0.16,0.89,2024-10-09,synthetic_generation
user_004,I_water,water,2.39,g,seafood,2025-04-26,True,20.43,2025-10-23,freezer,365,organic,0.1,0.36,2025-09-04,synthetic_generation
user_004,I_vinegar,vinegar,1.55,L,grains_cereals,2025-09-08,True,10.65,2025-10-23,pantry,Kirkland,low_sugar,0.5,0.7,2025-08-12,synthetic_generation
user_004,I_frozen_pizza,frozen_pizza,4.44,L,condiments_spices,2026-08-15,False,6.69,2025-10-23,pantry,Whole Foods,"gluten_free,organic",0.3,1.31,2024-06-28,synthetic_generation
user_004,I_buttermilk,buttermilk,2.05,pack,beverages,2026-07-24,False,2.13,2025-10-23,pantry,Great Value,"contains_nuts,low_sugar",0.12,0.94,2025-07-04,synthetic_generation
user_004,I_flour,flour,3.68,pcs,produce,2025-09-04,True,8.22,2025-10-23,refrigerator,Kirkland,"contains_nuts,vegan,low_sugar",0.16,0.65,2024-03-21,synthetic_generation
user_004,I_oats,oats,4.23,g,produce,2026-01-15,True,13.86,2025-10-23,refrigerator,Trader Joe's,"low_sugar,organic,contains_nuts",0.13,1.59,2025-07-26,synthetic_generation
user_004,I_salt,salt,2.0,g,seafood,2026-05-06,True,21.87,2025-10-23,freezer,365,organic,0.39,1.58,2024-09-05,synthetic_generation
user_004,I_sugar,sugar,3.99,pack,seafood,2026-02-11,True,14.25,2025-10-23,freezer,Whole Foods,"gluten_free,low_sugar",0.21,1.8,2025-04-22,synthetic_generation
user_004,I_nuts,nuts,2.17,pack,dairy_eggs,2026-04-26,False,22.94,2025-10-23,refrigerator,Kirkland,vegan,0.06,1.24,2025-08-21,synthetic_generation
user_004,I_garlic,garlic,1.54,L,beverages,2025-10-30,True,5.71,2025-10-23,pantry,Whole Foods,"gluten_free,contains_nuts",0.48,1.39,2025-05-17,synthetic_generation
user_004,I_apple,apple,3.74,pcs,produce,2025-06-22,False,5.06,2025-10-23,refrigerator,365,,0.29,1.73,2024-03-17,synthetic_generation
user_004,I_tea,tea,3.34,kg,grains_cereals,2025-01-07,False,4.3,2025-10-23,pantry,Organic Farm,organic,0.15,1.08,2024-03-02,synthetic_generation
user_004,I_mustard,mustard,2.89,pack,produce,2026-11-07,False,1.38,2025-10-23,refrigerator,Kirkland,,0.29,0.77,2024-10-20,synthetic_generation
user_004,I_chocolate,chocolate,4.59,kg,grains_cereals,2026-05-30,False,20.35,2025-10-23,pantry,Kirkland,vegan,0.14,1.19,2024-12-28,synthetic_generation
user_004,I_wine,wine,2.33,L,snacks,2026-02-11,True,9.95,2025-10-23,pantry,Organic Farm,gluten_free,0.36,1.74,2024-02-02,synthetic_generation
user_004,I_shrimp,shrimp,2.64,g,dairy_eggs,2026-02-20,False,10.05,2025-10-23,refrigerator,Organic Farm,organic,0.27,1.04,2024-12-05,synthetic_generation
user_004,I_soda,soda,4.56,pcs,dairy_eggs,2026-06-25,True,6.51,2025-10-23,refrigerator,Trader Joe's,,0.47,1.46,2024-10-14,synthetic_generation
user_004,I_beef,beef,4.33,g,frozen_foods,2026-08-01,True,5.3,2025-10-23,freezer,365,contains_nuts,0.47,0.81,2025-07-31,synthetic_generation
user_004,I_pasta,pasta,2.93,pack,seafood,2026-08-04,False,17.25,2025-10-23,freezer,Organic Farm,organic,0.28,1.96,2024-02-24,synthetic_generation
user_004,I_carrot,carrot,2.03,pack,dairy_eggs,2026-03-24,True,21.13,2025-10-23,refrigerator,Trader Joe's,,0.34,1.63,2025-04-06,synthetic_generation
user_004,I_ice_cream,ice_cream,2.19,ml,produce,2025-08-22,False,14.27,2025-10-23,refrigerator,Organic Farm,"organic,gluten_free,low_sugar",0.37,0.44,2024-06-06,synthetic_generation
user_004,I_fish,fish,1.93,kg,beverages,2026-12-30,True,18.75,2025-10-23,pantry,Kirkland,,0.47,1.06,2024-10-03,synthetic_generation
user_004,I_ginger,ginger,2.52,pack,dairy_eggs,2025-05-16,True,5.5,2025-10-23,refrigerator,Kirkland,,0.09,1.24,2025-09-03,synthetic_generation
user_004,I_beer,beer,2.25,kg,condiments_spices,2026-01-30,True,8.0,2025-10-23,pantry,Organic Farm,low_sugar,0.28,1.47,2024-06-22,synthetic_generation
user_004,I_bread,bread,1.16,ml,meat_poultry,2025-10-03,False,7.44,2025-10-23,freezer,Whole Foods,"contains_nuts,gluten_free",0.27,0.43,2024-09-14,synthetic_generation
user_004,I_spinach,spinach,1.38,kg,seafood,2026-10-03,False,15.25,2025-10-23,freezer,365,"organic,contains_nuts",0.2,1.35,2024-12-03,synthetic_generation
user_004,I_chicken,chicken,4.37,ml,produce,2025-12-09,False,20.57,2025-10-23,refrigerator,Trader Joe's,"low_sugar,vegan",0.27,0.6,2025-02-11,synthetic_generation
user_004,I_cereal,cereal,4.02,lb,condiments_spices,2025-10-26,False,24.23,2025-10-23,pantry,Whole Foods,"contains_nuts,gluten_free",0.1,1.26,2025-08-29,synthetic_generation
user_004,I_coffee,coffee,2.58,L,frozen_foods,2025-07-04,True,23.87,2025-10-23,freezer,Whole Foods,"organic,contains_nuts",0.35,0.54,2024-11-06,synthetic_generation
user_004,I_cookies,cookies,4.05,kg,seafood,2025-09-16,True,18.17,2025-10-23,freezer,Whole Foods,"low_sugar,contains_nuts,gluten_free",0.28,1.86,2025-03-04,synthetic_generation
user_004,I_juice,juice,4.16,kg,frozen_foods,2025-02-07,False,17.84,2025-10-23,freezer,Kirkland,gluten_free,0.12,1.34,2025-07-30,synthetic_generation
user_004,I_ham,ham,0.94,L,beverages,2025-12-06,False,3.54,2025-10-23,pantry,Great Value,contains_nuts,0.22,1.09,2025-08-25,synthetic_generation
user_004,I_oil,oil,2.67,oz,frozen_foods,2025-06-04,False,24.94,2025-10-23,freezer,Whole Foods,,0.1,1.9,2024-05-25,synthetic_generation
user_004,I_yogurt,yogurt,1.43,pcs,condiments_spices,2025-11-16,False,11.93,2025-10-23,pantry,Trader Joe's,"organic,contains_nuts,gluten_free",0.36,0.84,2024-11-03,synthetic_generation
user_004,I_potato,potato,2.04,kg,grains_cereals,2026-12-29,True,1.54,2025-10-23,pantry,Organic Farm,vegan,0.28,1.24,2024-12-04,synthetic_generation
user_004,I_strawberry,strawberry,2.32,ml,frozen_foods,2026-03-13,False,6.56,2025-10-23,freezer,365,"contains_nuts,organic,gluten_free",0.33,0.64,2025-08-29,synthetic_generation
user_004,I_butter,butter,1.43,kg,beverages,2026-02-03,True,17.91,2025-10-23,pantry,Great Value,,0.41,1.21,2025-01-09,synthetic_generation
user_004,I_soy_sauce,soy_sauce,3.52,pcs,condiments_spices,2025-07-21,False,3.73,2025-10-23,pantry,Great Value,"low_sugar,contains_nuts",0.33,1.3,2024-12-22,synthetic_generation
user_004,I_mayonnaise,mayonnaise,3.68,oz,condiments_spices,2026-04-14,True,20.53,2025-10-23,pantry,Great Value,,0.35,0.83,2024-09-01,synthetic_generation
user_004,I_mushroom,mushroom,1.14,pack,snacks,2025-04-30,True,9.96,2025-10-23,pantry,Whole Foods,low_sugar,0.22,0.62,2025-07-04,synthetic_generation
user_005,I_mustard,mustard,0.96,L,grains_cereals,2026-03-28,True,24.75,2025-10-23,pantry,Trader Joe's,,0.25,0.89,2024-03-30,synthetic_generation
user_005,I_bacon,bacon,3.82,lb,produce,2025-05-01,True,6.04,2025-10-23,refrigerator,Organic Farm,"vegan,low_sugar,organic",0.42,1.67,2025-08-06,synthetic_generation
user_005,I_broccoli,broccoli,1.26,oz,condiments_spices,2026-06-30,False,15.32,2025-10-23,pantry,Trader Joe's,"low_sugar,organic",0.11,1.58,2025-02-25,synthetic_generation
user_005,I_strawberry,strawberry,1.1,ml,grains_cereals,2025-10-11,True,17.83,2025-10-23,pantry,Organic Farm,"vegan,contains_nuts",0.27,1.28,2024-10-02,synthetic_generation
user_005,I_spinach,spinach,4.08,kg,beverages,2026-01-20,False,2.81,2025-10-23,pantry,Whole Foods,"gluten_free,contains_nuts",0.48,0.86,2024-01-03,synthetic_generation
user_005,I_frozen_pizza,frozen_pizza,4.08,pack,dairy_eggs,2026-04-15,False,21.4,2025-10-23,refrigerator,365,"vegan,contains_nuts,low_sugar",0.2,0.78,2025-07-14,synthetic_generation
user_005,I_flour,flour,4.52,g,meat_poultry,2026-08-03,False,19.92,2025-10-23,freezer,Kirkland,,0.33,1.72,2024-01-17,synthetic_generation
user_005,I_beef,beef,4.96,pack,dairy_eggs,2025-06-11,False,11.96,2025-10-23,refrigerator,365,gluten_free,0.12,1.89,2024-10-07,synthetic_generation
user_005,I_ice_cream,ice_cream,2.17,ml,dairy_eggs,2026-11-02,False,7.01,2025-10-23,refrigerator,Kirkland,"gluten_free,vegan,contains_nuts",0.34,1.5,2024-01-02,synthetic_generation
user_005,I_coffee,coffee,1.52,pcs,seafood,2026-05-04,True,4.18,2025-10-23,freezer,Kirkland,,0.36,1.69,2025-03-08,synthetic_generation
user_005,I_cereal,cereal,0.9,kg,meat_poultry,2026-05-05,True,6.49,2025-10-23,freezer,Kirkland,"gluten_free,low_sugar",0.11,1.61,2024-05-16,synthetic_generation
user_005,I_ginger,ginger,1.24,lb,meat_poultry,2025-03-12,True,15.65,2025-10-23,freezer,Organic Farm,vegan,0.46,1.35,2025-03-29,synthetic_generation
user_005,I_bread,bread,1.05,pack,seafood,2025-03-30,True,4.36,2025-10-23,freezer,Trader Joe's,"gluten_free,vegan,organic",0.17,0.44,2025-07-20,synthetic_generation
user_005,I_juice,juice,3.46,oz,snacks,2026-12-09,True,21.35,2025-10-23,pantry,365,contains_nuts,0.18,0.39,2024-09-02,synthetic_generation
user_005,I_salt,salt,3.37,kg,produce,2026-01-31,True,6.79,2025-10-23,refrigerator,Great Value,,0.49,1.89,2024-05-15,synthetic_generation
user_005,I_soda,soda,3.57,pcs,beverages,2026-08-06,False,9.77,2025-10-23,pantry,Kirkland,,0.31,0.32,2024-08-08,synthetic_generation
user_005,I_chips,chips,3.33,pack,grains_cereals,2025-03-03,False,13.16,2025-10-23,pantry,Whole Foods,"organic,vegan,contains_nuts",0.09,0.43,2024-07-27,synthetic_generation
user_005,I_butter,butter,3.35,kg,meat_poultry,2026-07-04,False,10.38,2025-10-23,freezer,Trader Joe's,"vegan,organic,contains_nuts",0.09,1.04,2025-04-09,synthetic_generation
user_005,I_soy_sauce,soy_sauce,3.69,g,grains_cereals,2025-11-13,True,3.87,2025-10-23,pantry,365,"gluten_free,low_sugar,organic",0.22,1.57,2024-10-02,synthetic_generation
user_005,I_wine,wine,1.72,kg,dairy_eggs,2025-01-31,False,20.37,2025-10-23,refrigerator,Trader Joe's,,0.27,1.17,2024-02-26,synthetic_generation
user_005,I_fish,fish,1.65,kg,produce,2026-08-04,True,9.82,2025-10-23,refrigerator,Great Value,,0.15,1.17,2024-02-15,synthetic_generation
user_005,I_mayonnaise,mayonnaise,2.22,ml,grains_cereals,2025-09-08,True,12.32,2025-10-23,pantry,365,,0.3,1.85,2025-03-05,synthetic_generation
user_005,I_pepper,pepper,3.74,oz,seafood,2025-11-26,True,10.99,2025-10-23,freezer,Kirkland,"organic,low_sugar",0.13,1.67,2024-02-17,synthetic_generation
user_005,I_mushroom,mushroom,3.98,oz,beverages,2025-03-12,False,21.78,2025-10-23,pantry,Trader Joe's,,0.3,0.31,2024-07-24,synthetic_generation
user_005,I_lettuce,lettuce,1.59,lb,snacks,2026-08-01,False,18.75,2025-10-23,pantry,Great Value,"vegan,low_sugar,organic",0.05,1.0,2024-08-26,synthetic_generation
user_005,I_oats,oats,0.51,pack,frozen_foods,2025-12-21,True,23.82,2025-10-23,freezer,Organic Farm,"organic,vegan",0.29,0.7,2025-05-18,synthetic_generation
user_005,I_jam,jam,4.65,pack,grains_cereals,2025-05-26,False,3.23,2025-10-23,pantry,Organic Farm,"contains_nuts,organic",0.31,1.16,2025-02-07,synthetic_generation
user_005,I_beer,beer,4.84,L,dairy_eggs,2026-08-30,True,11.44,2025-10-23,refrigerator,Trader Joe's,"gluten_free,contains_nuts",0.37,1.55,2024-11-21,synthetic_generation
user_005,I_milk,milk,1.41,kg,produce,2025-10-06,True,2.79,2025-10-23,refrigerator,365,,0.12,1.09,2025-02-20,synthetic_generation
user_005,I_water,water,1.43,oz,dairy_eggs,2026-07-03,False,24.15,2025-10-23,refrigerator,Whole Foods,"organic,low_sugar",0.12,1.47,2025-09-09,synthetic_generation
user_005,I_beans,beans,3.7,lb,grains_cereals,2025-08-09,False,4.56,2025-10-23,pantry,Whole Foods,,0.35,0.74,2024-06-27,synthetic_generation
user_005,I_vinegar,vinegar,2.98,kg,grains_cereals,2026-02-19,False,14.34,2025-10-23,pantry,Whole Foods,,0.41,0.54,2024-01-13,synthetic_generation
user_005,I_tofu,tofu,2.3,kg,grains_cereals,2025-08-16,True,5.76,2025-10-23,pantry,Great Value,"organic,low_sugar",0.5,0.64,2025-03-30,synthetic_generation
user_005,I_banana,banana,4.74,g,meat_poultry,2025-04-05,False,3.94,2025-10-23,freezer,365,"contains_nuts,low_sugar,organic",0.22,1.03,2024-12-28,synthetic_generation
user_005,I_yogurt,yogurt,4.48,g,seafood,2025-07-11,False,7.72,2025-10-23,freezer,Great Value,gluten_free,0.27,1.8,2025-05-05,synthetic_generation
user_005,I_rice,rice,2.39,L,grains_cereals,2025-03-31,False,10.19,2025-10-23,pantry,Organic Farm,,0.5,1.63,2025-01-02,synthetic_generation
user_005,I_ham,ham,3.05,lb,produce,2026-07-12,False,9.26,2025-10-23,refrigerator,Whole Foods,"vegan,organic",0.19,0.67,2024-10-14,synthetic_generation
user_005,I_pasta,pasta,5.0,ml,grains_cereals,2026-04-29,False,19.4,2025-10-23,pantry,Kirkland,vegan,0.17,1.69,2024-02-27,synthetic_generation
user_005,I_onion,onion,4.28,ml,seafood,2026-08-13,False,9.52,2025-10-23,freezer,365,low_sugar,0.19,1.55,2025-01-02,synthetic_generation
user_005,I_orange,orange,3.04,L,grains_cereals,2026-12-22,False,23.74,2025-10-23,pantry,Whole Foods,"vegan,contains_nuts",0.07,0.4,2025-09-08,synthetic_generation
user_005,I_chicken,chicken,4.63,L,seafood,2025-01-21,False,1.02,2025-10-23,freezer,365,"vegan,gluten_free",0.08,0.55,2024-05-25,synthetic_generation
user_005,I_tomato,tomato,2.18,pack,dairy_eggs,2026-06-23,False,24.05,2025-10-23,refrigerator,Great Value,,0.2,0.85,2024-06-10,synthetic_generation
user_005,I_potato,potato,1.28,lb,beverages,2026-10-17,False,16.58,2025-10-23,pantry,365,contains_nuts,0.19,1.47,2024-05-10,synthetic_generation
user_005,I_honey,honey,3.97,g,meat_poultry,2025-01-02,False,21.42,2025-10-23,freezer,365,"low_sugar,vegan",0.34,0.48,2025-05-23,synthetic_generation
user_005,I_sugar,sugar,4.92,ml,meat_poultry,2025-12-06,True,6.71,2025-10-23,freezer,Organic Farm,,0.42,1.44,2024-12-09,synthetic_generation
user_005,I_oil,oil,3.62,lb,produce,2025-01-12,False,6.03,2025-10-23,refrigerator,Trader Joe's,,0.37,0.38,2025-03-24,synthetic_generation
user_005,I_eggs,eggs,2.2,pack,beverages,2025-06-20,False,12.83,2025-10-23,pantry,Kirkland,"low_sugar,vegan,organic",0.25,1.66,2024-02-04,synthetic_generation
user_005,I_ketchup,ketchup,0.97,lb,snacks,2025-01-21,False,7.27,2025-10-23,pantry,365,"vegan,organic,gluten_free",0.47,1.96,2024-12-12,synthetic_generation
user_005,I_chocolate,chocolate,3.44,pack,produce,2026-12-23,True,11.35,2025-10-23,refrigerator,365,,0.1,0.65,2024-07-13,synthetic_generation
user_005,I_cream,cream,1.84,kg,beverages,2026-12-15,False,16.85,2025-10-23,pantry,Kirkland,"low_sugar,contains_nuts,organic",0.07,0.31,2024-03-30,synthetic_generation
user_006,I_flour,flour,1.56,oz,frozen_foods,2026-03-05,False,14.75,2025-10-23,freezer,Kirkland,"organic,vegan,low_sugar",0.48,1.06,2024-06-20,synthetic_generation
user_006,I_water,water,0.85,pack,seafood,2025-07-17,True,2.02,2025-10-23,freezer,365,low_sugar,0.17,1.85,2024-03-09,synthetic_generation
user_006,I_ham,ham,4.35,pcs,dairy_eggs,2026-02-02,False,14.25,2025-10-23,refrigerator,Kirkland,"organic,contains_nuts,low_sugar",0.12,1.3,2024-04-12,synthetic_generation
user_006,I_tofu,tofu,4.4,lb,dairy_eggs,2026-07-31,True,19.86,2025-10-23,refrigerator,Whole Foods,"contains_nuts,low_sugar",0.31,1.1,2024-06-25,synthetic_generation
user_006,I_garlic,garlic,3.56,pack,snacks,2026-02-17,True,15.84,2025-10-23,pantry,Kirkland,"gluten_free,vegan,organic",0.39,1.87,2025-01-16,synthetic_generation
user_006,I_cookies,cookies,4.29,kg,grains_cereals,2025-12-12,False,8.46,2025-10-23,pantry,365,gluten_free,0.49,1.05,2024-11-24,synthetic_generation
user_006,I_butter,butter,1.45,pack,snacks,2026-03-03,True,5.51,2025-10-23,pantry,Organic Farm,"low_sugar,gluten_free,organic",0.28,0.57,2024-11-14,synthetic_generation
user_006,I_apple,apple,2.86,g,frozen_foods,2026-02-18,True,19.73,2025-10-23,freezer,365,vegan,0.43,0.72,2025-04-12,synthetic_generation
user_006,I_rice,rice,4.21,pack,grains_cereals,2026-01-05,True,7.58,2025-10-23,pantry,Organic Farm,,0.36,0.71,2025-05-15,synthetic_generation
user_006,I_cheese,cheese,2.07,ml,produce,2025-07-01,False,15.09,2025-10-23,refrigerator,Trader Joe's,,0.18,0.96,2024-06-15,synthetic_generation
user_006,I_spinach,spinach,1.71,pack,seafood,2025-08-15,True,17.26,2025-10-23,freezer,Great Value,,0.44,1.94,2024-01-10,synthetic_generation
user_006,I_wine,wine,0.54,oz,produce,2025-05-16,True,15.43,2025-10-23,refrigerator,Great Value,"gluten_free,contains_nuts",0.45,1.75,2025-04-15,synthetic_generation
user_006,I_beans,beans,2.84,pack,snacks,2025-08-12,False,8.25,2025-10-23,pantry,Great Value,,0.05,2.0,2025-01-18,synthetic_generation
user_006,I_chicken,chicken,0.99,kg,frozen_foods,2026-10-25,False,8.16,2025-10-23,freezer,Trader Joe's,"gluten_free,low_sugar",0.17,1.51,2024-11-01,synthetic_generation
user_006,I_soda,soda,4.12,pack,seafood,2025-06-03,True,22.59,2025-10-23,freezer,Organic Farm,"vegan,organic",0.34,2.0,2024-09-22,synthetic_generation
user_006,I_banana,banana,3.12,L,beverages,2026-02-19,False,18.68,2025-10-23,pantry,Trader Joe's,low_sugar,0.34,1.11,2025-01-02,synthetic_generation
user_006,I_sugar,sugar,4.44,ml,frozen_foods,2025-11-04,True,21.18,2025-10-23,freezer,Trader Joe's,,0.26,1.56,2025-07-26,synthetic_generation
user_006,I_vinegar,vinegar,1.5,L,meat_poultry,2026-11-28,False,16.71,2025-10-23,freezer,Organic Farm,"contains_nuts,gluten_free",0.22,1.3,2025-04-19,synthetic_generation
user_006,I_mustard,mustard,3.13,kg,dairy_eggs,2026-04-27,True,21.79,2025-10-23,refrigerator,Whole Foods,low_sugar,0.1,1.46,2025-06-26,synthetic_generation
user_006,I_frozen_pizza,frozen_pizza,1.18,L,snacks,2026-02-28,True,21.9,2025-10-23,pantry,Trader Joe's,"low_sugar,contains_nuts,organic",0.19,1.52,2024-03-23,synthetic_generation
user_006,I_carrot,carrot,0.76,pcs,produce,2025-12-07,True,8.52,2025-10-23,refrigerator,Trader Joe's,vegan,0.31,0.57,2024-03-31,synthetic_generation
user_006,I_ketchup,ketchup,2.32,pcs,meat_poultry,2026-09-22,False,16.2,2025-10-23,freezer,Whole Foods,,0.07,0.64,2025-01-17,synthetic_generation
user_006,I_orange,orange,0.52,L,grains_cereals,2025-11-26,True,1.43,2025-10-23,pantry,365,"gluten_free,vegan",0.1,1.16,2024-11-09,synthetic_generation
user_006,I_soy_sauce,soy_sauce,1.81,lb,meat_poultry,2025-03-08,True,8.16,2025-10-23,freezer,Whole Foods,gluten_free,0.5,1.13,2024-07-11,synthetic_generation
user_006,I_broccoli,broccoli,3.77,ml,meat_poultry,2026-02-18,True,6.48,2025-10-23,freezer,365,,0.32,0.59,2025-01-10,synthetic_generation
user_006,I_oil,oil,3.3,g,grains_cereals,2026-01-20,False,19.51,2025-10-23,pantry,Organic Farm,,0.34,0.33,2024-04-28,synthetic_generation
user_006,I_strawberry,strawberry,1.64,ml,beverages,2026-03-31,False,3.97,2025-10-23,pantry,365,,0.19,1.42,2025-06-16,synthetic_generation
user_006,I_shrimp,shrimp,4.54,kg,snacks,2026-09-30,True,11.05,2025-10-23,pantry,Trader Joe's,,0.4,1.15,2025-09-15,synthetic_generation
user_006,I_mushroom,mushroom,2.34,ml,seafood,2025-09-27,True,9.59,2025-10-23,freezer,Kirkland,"vegan,contains_nuts,low_sugar",0.16,0.32,2024-04-01,synthetic_generation
user_006,I_tomato,tomato,0.91,kg,dairy_eggs,2026-08-11,False,4.58,2025-10-23,refrigerator,Organic Farm,,0.46,1.4,2025-04-12,synthetic_generation
user_006,I_cream,cream,4.16,g,snacks,2025-09-28,False,2.2,2025-10-23,pantry,Trader Joe's,"gluten_free,contains_nuts",0.38,0.46,2024-02-16,synthetic_generation
user_006,I_beef,beef,4.53,oz,grains_cereals,2025-05-22,True,8.89,2025-10-23,pantry,Organic Farm,,0.22,0.88,2024-04-26,synthetic_generation
user_006,I_chocolate,chocolate,2.24,pcs,beverages,2026-02-14,False,7.52,2025-10-23,pantry,Whole Foods,organic,0.11,1.53,2024-06-12,synthetic_generation
user_006,I_pepper,pepper,3.55,ml,dairy_eggs,2026-03-03,False,20.25,2025-10-23,refrigerator,Great Value,"gluten_free,organic,low_sugar",0.45,1.54,2024-05-13,synthetic_generation
user_006,I_pasta,pasta,2.48,kg,produce,2026-05-15,True,22.3,2025-10-23,refrigerator,Trader Joe's,"organic,vegan",0.49,1.44,2024-12-12,synthetic_generation
user_006,I_mayonnaise,mayonnaise,3.77,pcs,frozen_foods,2026-06-20,True,11.39,2025-10-23,freezer,Trader Joe's,"vegan,organic,contains_nuts",0.34,0.57,2025-04-25,synthetic_generation
user_006,I_fish,fish,1.94,lb,produce,2025-06-19,True,19.03,2025-10-23,refrigerator,Trader Joe's,,0.28,1.24,2025-01-22,synthetic_generation
user_006,I_honey,honey,4.11,pcs,beverages,2025-08-29,True,12.02,2025-10-23,pantry,Kirkland,"contains_nuts,gluten_free,organic",0.49,1.57,2024-01-19,synthetic_generation
user_006,I_cereal,cereal,2.97,kg,dairy_eggs,2026-02-18,False,1.86,2025-10-23,refrigerator,Great Value,"low_sugar,vegan",0.34,1.08,2024-12-15,synthetic_generation
user_006,I_eggs,eggs,1.99,pcs,condiments_spices,2025-02-25,True,21.26,2025-10-23,pantry,Organic Farm,"contains_nuts,organic",0.09,1.42,2024-01-03,synthetic_generation
user_006,I_bread,bread,2.18,kg,condiments_spices,2025-12-30,False,14.14,2025-10-23,pantry,Kirkland,contains_nuts,0.11,1.52,2025-02-23,synthetic_generation
user_006,I_milk,milk,4.69,pack,dairy_eggs,2025-09-18,True,5.5,2025-10-23,refrigerator,365,"vegan,gluten_free,organic",0.39,0.38,2025-08-25,synthetic_generation
user_006,I_lettuce,lettuce,4.8,ml,dairy_eggs,2026-04-07,False,16.8,2025-10-23,refrigerator,Whole Foods,,0.29,0.38,2025-03-19,synthetic_generation
user_006,I_buttermilk,buttermilk,1.28,ml,produce,2026-06-05,True,17.6,2025-10-23,refrigerator,Kirkland,"low_sugar,gluten_free,contains_nuts",0.45,1.01,2025-09-15,synthetic_generation
user_006,I_nuts,nuts,4.87,pcs,seafood,2025-10-08,False,24.13,2025-10-23,freezer,365,contains_nuts,0.32,1.81,2025-06-08,synthetic_generation
user_006,I_yogurt,yogurt,4.71,L,snacks,2026-12-20,False,18.08,2025-10-23,pantry,365,low_sugar,0.37,1.47,2024-05-15,synthetic_generation
user_006,I_tea,tea,3.92,pcs,meat_poultry,2026-05-31,False,18.05,2025-10-23,freezer,Great Value,"low_sugar,gluten_free,vegan",0.41,1.19,2024-01-26,synthetic_generation
user_006,I_juice,juice,1.4,ml,beverages,2025-05-29,True,17.09,2025-10-23,pantry,Trader Joe's,"vegan,organic",0.36,0.8,2025-07-08,synthetic_generation
user_006,I_salt,salt,4.41,L,grains_cereals,2026-01-03,False,3.46,2025-10-23,pantry,Organic Farm,"vegan,gluten_free,contains_nuts",0.35,1.88,2025-01-31,synthetic_generation
user_006,I_chips,chips,0.74,oz,beverages,2026-12-03,False,24.18,2025-10-23,pantry,365,"vegan,gluten_free,contains_nuts",0.3,1.33,2024-07-17,synthetic_generation
user_007,I_flour,flour,1.5,L,frozen_foods,2026-07-04,False,3.21,2025-10-23,freezer,Organic Farm,"gluten_free,low_sugar",0.18,1.92,2025-09-25,synthetic_generation
user_007,I_cereal,cereal,2.06,L,frozen_foods,2026-05-02,True,3.75,2025-10-23,freezer,Organic Farm,organic,0.36,0.85,2024-04-26,synthetic_generation
user_007,I_broccoli,broccoli,2.83,lb,beverages,2025-09-20,False,1.59,2025-10-23,pantry,Great Value,"contains_nuts,organic,vegan",0.45,0.63,2025-06-10,synthetic_generation
user_007,I_mayonnaise,mayonnaise,3.98,g,dairy_eggs,2025-04-09,True,24.32,2025-10-23,refrigerator,Organic Farm,,0.14,1.37,2024-08-06,synthetic_generation
user_007,I_eggs,eggs,3.66,pack,beverages,2025-04-17,True,13.91,2025-10-23,pantry,Organic Farm,,0.39,0.56,2025-04-15,synthetic_generation
user_007,I_ice_cream,ice_cream,1.3,oz,condiments_spices,2025-02-08,True,2.76,2025-10-23,pantry,Great Value,,0.31,0.69,2024-09-21,synthetic_generation
user_007,I_soda,soda,2.45,g,beverages,2026-02-02,False,16.13,2025-10-23,pantry,Whole Foods,,0.29,1.39,2025-09-25,synthetic_generation
user_007,I_jam,jam,0.83,kg,dairy_eggs,2026-08-23,True,17.82,2025-10-23,refrigerator,Trader Joe's,"low_sugar,organic",0.18,1.88,2025-01-25,synthetic_generation
user_007,I_fish,fish,2.9,ml,beverages,2026-11-08,True,12.38,2025-10-23,pantry,Organic Farm,"low_sugar,gluten_free,contains_nuts",0.11,1.45,2025-01-17,synthetic_generation
user_007,I_banana,banana,0.52,pack,grains_cereals,2026-07-21,True,3.96,2025-10-23,pantry,Great Value,,0.19,1.57,2024-12-18,synthetic_generation
user_007,I_soy_sauce,soy_sauce,1.49,oz,seafood,2026-02-27,True,4.86,2025-10-23,freezer,365,,0.13,1.66,2024-02-25,synthetic_generation
user_007,I_milk,milk,0.8,kg,frozen_foods,2026-04-18,True,7.98,2025-10-23,freezer,365,"gluten_free,low_sugar,organic",0.35,0.7,2024-10-18,synthetic_generation
user_007,I_pasta,pasta,1.98,oz,dairy_eggs,2025-07-18,False,12.66,2025-10-23,refrigerator,Organic Farm,low_sugar,0.31,1.67,2025-03-14,synthetic_generation
